instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
32336130,126313,PAGEIND25DEC37500PE,"PAGEIND",0,2025-12-30,37500,0.05,15,PE,NFO-OPT,NFO
32336386,126314,PAGEIND25DEC38500CE,"PAGEIND",0,2025-12-30,38500,0.05,15,CE,NFO-OPT,NFO
32336642,126315,PAGEIND25DEC38500PE,"PAGEIND",0,2025-12-30,38500,0.05,15,PE,NFO-OPT,NFO
32336898,126316,PAGEIND25DEC39500CE,"PAGEIND",0,2025-12-30,39500,0.05,15,CE,NFO-OPT,NFO
32337154,126317,PAGEIND25DEC39500PE,"PAGEIND",0,2025-12-30,39500,0.05,15,PE,NFO-OPT,NFO
32337410,126318,PAGEIND25DEC40500CE,"PAGEIND",0,2025-12-30,40500,0.05,15,CE,NFO-OPT,NFO
32337666,126319,PAGEIND25DEC40500PE,"PAGEIND",0,2025-12-30,40500,0.05,15,PE,NFO-OPT,NFO
32338178,126321,PAGEIND25DEC41500CE,"PAGEIND",0,2025-12-30,41500,0.05,15,CE,NFO-OPT,NFO
32338434,126322,PAGEIND25DEC41500PE,"PAGEIND",0,2025-12-30,41500,0.05,15,PE,NFO-OPT,NFO
32338690,126323,PAGEIND25DEC42500CE,"PAGEIND",0,2025-12-30,42500,0.05,15,CE,NFO-OPT,NFO
32338946,126324,PAGEIND25DEC42500PE,"PAGEIND",0,2025-12-30,42500,0.05,15,PE,NFO-OPT,NFO
32339202,126325,PAGEIND25DEC43500CE,"PAGEIND",0,2025-12-30,43500,0.05,15,CE,NFO-OPT,NFO
32339458,126326,PAGEIND25DEC43500PE,"PAGEIND",0,2025-12-30,43500,0.05,15,PE,NFO-OPT,NFO
32342530,126338,PAGEIND25DEC44500CE,"PAGEIND",0,2025-12-30,44500,0.05,15,CE,NFO-OPT,NFO
32342786,126339,PAGEIND25DEC44500PE,"PAGEIND",0,2025-12-30,44500,0.05,15,PE,NFO-OPT,NFO
32344066,126344,PAGEIND25DEC45500CE,"PAGEIND",0,2025-12-30,45500,0.05,15,CE,NFO-OPT,NFO
32344322,126345,PAGEIND25DEC45500PE,"PAGEIND",0,2025-12-30,45500,0.05,15,PE,NFO-OPT,NFO
35690754,139417,PAGEIND25DEC33000CE,"PAGEIND",0,2025-12-30,33000,0.05,15,CE,NFO-OPT,NFO
35691010,139418,PAGEIND25DEC33000PE,"PAGEIND",0,2025-12-30,33000,0.05,15,PE,NFO-OPT,NFO
35691266,139419,PAGEIND25DEC34000CE,"PAGEIND",0,2025-12-30,34000,0.05,15,CE,NFO-OPT,NFO
35691522,139420,PAGEIND25DEC34000PE,"PAGEIND",0,2025-12-30,34000,0.05,15,PE,NFO-OPT,NFO
35691778,139421,PAGEIND25DEC35000CE,"PAGEIND",0,2025-12-30,35000,0.05,15,CE,NFO-OPT,NFO
35692034,139422,PAGEIND25DEC35000PE,"PAGEIND",0,2025-12-30,35000,0.05,15,PE,NFO-OPT,NFO
35692290,139423,PAGEIND25DEC36000CE,"PAGEIND",0,2025-12-30,36000,0.05,15,CE,NFO-OPT,NFO
35692546,139424,PAGEIND25DEC36000PE,"PAGEIND",0,2025-12-30,36000,0.05,15,PE,NFO-OPT,NFO
35692802,139425,PAGEIND25DEC37000CE,"PAGEIND",0,2025-12-30,37000,0.05,15,CE,NFO-OPT,NFO
35693058,139426,PAGEIND25DEC37000PE,"PAGEIND",0,2025-12-30,37000,0.05,15,PE,NFO-OPT,NFO
35693314,139427,PAGEIND25DEC38000CE,"PAGEIND",0,2025-12-30,38000,0.05,15,CE,NFO-OPT,NFO
35693570,139428,PAGEIND25DEC38000PE,"PAGEIND",0,2025-12-30,38000,0.05,15,PE,NFO-OPT,NFO
35693826,139429,PAGEIND25DEC39000CE,"PAGEIND",0,2025-12-30,39000,0.05,15,CE,NFO-OPT,NFO
35694082,139430,PAGEIND25DEC39000PE,"PAGEIND",0,2025-12-30,39000,0.05,15,PE,NFO-OPT,NFO
35694338,139431,PAGEIND25DEC40000CE,"PAGEIND",0,2025-12-30,40000,0.05,15,CE,NFO-OPT,NFO
35694594,139432,PAGEIND25DEC40000PE,"PAGEIND",0,2025-12-30,40000,0.05,15,PE,NFO-OPT,NFO
35694850,139433,PAGEIND25DEC41000CE,"PAGEIND",0,2025-12-30,41000,0.05,15,CE,NFO-OPT,NFO
35695106,139434,PAGEIND25DEC41000PE,"PAGEIND",0,2025-12-30,41000,0.05,15,PE,NFO-OPT,NFO
35695362,139435,PAGEIND25DEC42000CE,"PAGEIND",0,2025-12-30,42000,0.05,15,CE,NFO-OPT,NFO
35701762,139460,PAGEIND25DEC42000PE,"PAGEIND",0,2025-12-30,42000,0.05,15,PE,NFO-OPT,NFO
35702018,139461,PAGEIND25DEC43000CE,"PAGEIND",0,2025-12-30,43000,0.05,15,CE,NFO-OPT,NFO
35702274,139462,PAGEIND25DEC43000PE,"PAGEIND",0,2025-12-30,43000,0.05,15,PE,NFO-OPT,NFO
35702530,139463,PAGEIND25DEC44000CE,"PAGEIND",0,2025-12-30,44000,0.05,15,CE,NFO-OPT,NFO
35702786,139464,PAGEIND25DEC44000PE,"PAGEIND",0,2025-12-30,44000,0.05,15,PE,NFO-OPT,NFO
35703042,139465,PAGEIND25DEC45000CE,"PAGEIND",0,2025-12-30,45000,0.05,15,CE,NFO-OPT,NFO
35703298,139466,PAGEIND25DEC45000PE,"PAGEIND",0,2025-12-30,45000,0.05,15,PE,NFO-OPT,NFO
35703554,139467,PAGEIND25DEC46000CE,"PAGEIND",0,2025-12-30,46000,0.05,15,CE,NFO-OPT,NFO
35703810,139468,PAGEIND25DEC46000PE,"PAGEIND",0,2025-12-30,46000,0.05,15,PE,NFO-OPT,NFO
35704066,139469,PAGEIND25DEC47000CE,"PAGEIND",0,2025-12-30,47000,0.05,15,CE,NFO-OPT,NFO
35704322,139470,PAGEIND25DEC47000PE,"PAGEIND",0,2025-12-30,47000,0.05,15,PE,NFO-OPT,NFO
35704578,139471,PAGEIND25DEC48000CE,"PAGEIND",0,2025-12-30,48000,0.05,15,CE,NFO-OPT,NFO
35704834,139472,PAGEIND25DEC48000PE,"PAGEIND",0,2025-12-30,48000,0.05,15,PE,NFO-OPT,NFO
32366594,126432,PAGEIND26JAN34000CE,"PAGEIND",0,2026-01-27,34000,0.05,15,CE,NFO-OPT,NFO
32366850,126433,PAGEIND26JAN34000PE,"PAGEIND",0,2026-01-27,34000,0.05,15,PE,NFO-OPT,NFO
32367618,126436,PAGEIND26JAN36000CE,"PAGEIND",0,2026-01-27,36000,0.05,15,CE,NFO-OPT,NFO
32367874,126437,PAGEIND26JAN36000PE,"PAGEIND",0,2026-01-27,36000,0.05,15,PE,NFO-OPT,NFO
32368130,126438,PAGEIND26JAN37000CE,"PAGEIND",0,2026-01-27,37000,0.05,15,CE,NFO-OPT,NFO
32368386,126439,PAGEIND26JAN37000PE,"PAGEIND",0,2026-01-27,37000,0.05,15,PE,NFO-OPT,NFO
32368642,126440,PAGEIND26JAN38000CE,"PAGEIND",0,2026-01-27,38000,0.05,15,CE,NFO-OPT,NFO
32368898,126441,PAGEIND26JAN38000PE,"PAGEIND",0,2026-01-27,38000,0.05,15,PE,NFO-OPT,NFO
32369154,126442,PAGEIND26JAN39000CE,"PAGEIND",0,2026-01-27,39000,0.05,15,CE,NFO-OPT,NFO
32369410,126443,PAGEIND26JAN39000PE,"PAGEIND",0,2026-01-27,39000,0.05,15,PE,NFO-OPT,NFO
32369666,126444,PAGEIND26JAN40000CE,"PAGEIND",0,2026-01-27,40000,0.05,15,CE,NFO-OPT,NFO
32369922,126445,PAGEIND26JAN40000PE,"PAGEIND",0,2026-01-27,40000,0.05,15,PE,NFO-OPT,NFO
32370178,126446,PAGEIND26JAN41000CE,"PAGEIND",0,2026-01-27,41000,0.05,15,CE,NFO-OPT,NFO
32370434,126447,PAGEIND26JAN41000PE,"PAGEIND",0,2026-01-27,41000,0.05,15,PE,NFO-OPT,NFO
32370690,126448,PAGEIND26JAN42000CE,"PAGEIND",0,2026-01-27,42000,0.05,15,CE,NFO-OPT,NFO
32370946,126449,PAGEIND26JAN42000PE,"PAGEIND",0,2026-01-27,42000,0.05,15,PE,NFO-OPT,NFO
32371458,126451,PAGEIND26JAN43000CE,"PAGEIND",0,2026-01-27,43000,0.05,15,CE,NFO-OPT,NFO
32371714,126452,PAGEIND26JAN43000PE,"PAGEIND",0,2026-01-27,43000,0.05,15,PE,NFO-OPT,NFO
32371970,126453,PAGEIND26JAN44000CE,"PAGEIND",0,2026-01-27,44000,0.05,15,CE,NFO-OPT,NFO
32372738,126456,PAGEIND26JAN44000PE,"PAGEIND",0,2026-01-27,44000,0.05,15,PE,NFO-OPT,NFO
32372994,126457,PAGEIND26JAN45000CE,"PAGEIND",0,2026-01-27,45000,0.05,15,CE,NFO-OPT,NFO
32373250,126458,PAGEIND26JAN45000PE,"PAGEIND",0,2026-01-27,45000,0.05,15,PE,NFO-OPT,NFO
32373506,126459,PAGEIND26JAN46000CE,"PAGEIND",0,2026-01-27,46000,0.05,15,CE,NFO-OPT,NFO
32373762,126460,PAGEIND26JAN46000PE,"PAGEIND",0,2026-01-27,46000,0.05,15,PE,NFO-OPT,NFO
32374530,126463,PAGEIND26JAN48000CE,"PAGEIND",0,2026-01-27,48000,0.05,15,CE,NFO-OPT,NFO
32374786,126464,PAGEIND26JAN48000PE,"PAGEIND",0,2026-01-27,48000,0.05,15,PE,NFO-OPT,NFO
35757826,139679,PATANJALI25NOV575CE,"PATANJALI",0,2025-11-25,575,0.05,900,CE,NFO-OPT,NFO
35758082,139680,PATANJALI25NOV575PE,"PATANJALI",0,2025-11-25,575,0.05,900,PE,NFO-OPT,NFO
11163650,43608,PATANJALI25NOV580CE,"PATANJALI",0,2025-11-25,580,0.05,900,CE,NFO-OPT,NFO
11163906,43609,PATANJALI25NOV580PE,"PATANJALI",0,2025-11-25,580,0.05,900,PE,NFO-OPT,NFO
35757314,139677,PATANJALI25NOV570CE,"PATANJALI",0,2025-11-25,570,0.05,900,CE,NFO-OPT,NFO
35757570,139678,PATANJALI25NOV570PE,"PATANJALI",0,2025-11-25,570,0.05,900,PE,NFO-OPT,NFO
35758338,139681,PATANJALI25NOV585CE,"PATANJALI",0,2025-11-25,585,0.05,900,CE,NFO-OPT,NFO
35758594,139682,PATANJALI25NOV585PE,"PATANJALI",0,2025-11-25,585,0.05,900,PE,NFO-OPT,NFO
35756802,139675,PATANJALI25NOV565CE,"PATANJALI",0,2025-11-25,565,0.05,900,CE,NFO-OPT,NFO
35757058,139676,PATANJALI25NOV565PE,"PATANJALI",0,2025-11-25,565,0.05,900,PE,NFO-OPT,NFO
35758850,139683,PATANJALI25NOV590CE,"PATANJALI",0,2025-11-25,590,0.05,900,CE,NFO-OPT,NFO
35759106,139684,PATANJALI25NOV590PE,"PATANJALI",0,2025-11-25,590,0.05,900,PE,NFO-OPT,NFO
28047362,109560,PATANJALI25NOV560CE,"PATANJALI",0,2025-11-25,560,0.05,900,CE,NFO-OPT,NFO
28047618,109561,PATANJALI25NOV560PE,"PATANJALI",0,2025-11-25,560,0.05,900,PE,NFO-OPT,NFO
35759362,139685,PATANJALI25NOV595CE,"PATANJALI",0,2025-11-25,595,0.05,900,CE,NFO-OPT,NFO
35759618,139686,PATANJALI25NOV595PE,"PATANJALI",0,2025-11-25,595,0.05,900,PE,NFO-OPT,NFO
35756290,139673,PATANJALI25NOV555CE,"PATANJALI",0,2025-11-25,555,0.05,900,CE,NFO-OPT,NFO
35756546,139674,PATANJALI25NOV555PE,"PATANJALI",0,2025-11-25,555,0.05,900,PE,NFO-OPT,NFO
28048898,109566,PATANJALI25NOV600CE,"PATANJALI",0,2025-11-25,600,0.05,900,CE,NFO-OPT,NFO
28049154,109567,PATANJALI25NOV600PE,"PATANJALI",0,2025-11-25,600,0.05,900,PE,NFO-OPT,NFO
35755778,139671,PATANJALI25NOV550CE,"PATANJALI",0,2025-11-25,550,0.05,900,CE,NFO-OPT,NFO
35756034,139672,PATANJALI25NOV550PE,"PATANJALI",0,2025-11-25,550,0.05,900,PE,NFO-OPT,NFO
35759874,139687,PATANJALI25NOV605CE,"PATANJALI",0,2025-11-25,605,0.05,900,CE,NFO-OPT,NFO
35760130,139688,PATANJALI25NOV605PE,"PATANJALI",0,2025-11-25,605,0.05,900,PE,NFO-OPT,NFO
35755266,139669,PATANJALI25NOV545CE,"PATANJALI",0,2025-11-25,545,0.05,900,CE,NFO-OPT,NFO
35755522,139670,PATANJALI25NOV545PE,"PATANJALI",0,2025-11-25,545,0.05,900,PE,NFO-OPT,NFO
35760386,139689,PATANJALI25NOV610CE,"PATANJALI",0,2025-11-25,610,0.05,900,CE,NFO-OPT,NFO
35760642,139690,PATANJALI25NOV610PE,"PATANJALI",0,2025-11-25,610,0.05,900,PE,NFO-OPT,NFO
11163138,43606,PATANJALI25NOV540CE,"PATANJALI",0,2025-11-25,540,0.05,900,CE,NFO-OPT,NFO
11163394,43607,PATANJALI25NOV540PE,"PATANJALI",0,2025-11-25,540,0.05,900,PE,NFO-OPT,NFO
35761154,139692,PATANJALI25NOV615PE,"PATANJALI",0,2025-11-25,615,0.05,900,PE,NFO-OPT,NFO
11165186,43614,PATANJALI25NOV700CE,"PATANJALI",0,2025-11-25,700,0.05,900,CE,NFO-OPT,NFO
11165442,43615,PATANJALI25NOV700PE,"PATANJALI",0,2025-11-25,700,0.05,900,PE,NFO-OPT,NFO
35766530,139713,PATANJALI25NOV690CE,"PATANJALI",0,2025-11-25,690,0.05,900,CE,NFO-OPT,NFO
35766786,139714,PATANJALI25NOV690PE,"PATANJALI",0,2025-11-25,690,0.05,900,PE,NFO-OPT,NFO
28057858,109601,PATANJALI25NOV680CE,"PATANJALI",0,2025-11-25,680,0.05,900,CE,NFO-OPT,NFO
28058114,109602,PATANJALI25NOV680PE,"PATANJALI",0,2025-11-25,680,0.05,900,PE,NFO-OPT,NFO
35764994,139707,PATANJALI25NOV670CE,"PATANJALI",0,2025-11-25,670,0.05,900,CE,NFO-OPT,NFO
35765250,139708,PATANJALI25NOV670PE,"PATANJALI",0,2025-11-25,670,0.05,900,PE,NFO-OPT,NFO
35764482,139705,PATANJALI25NOV665CE,"PATANJALI",0,2025-11-25,665,0.05,900,CE,NFO-OPT,NFO
35764738,139706,PATANJALI25NOV665PE,"PATANJALI",0,2025-11-25,665,0.05,900,PE,NFO-OPT,NFO
11164674,43612,PATANJALI25NOV660CE,"PATANJALI",0,2025-11-25,660,0.05,900,CE,NFO-OPT,NFO
11164930,43613,PATANJALI25NOV660PE,"PATANJALI",0,2025-11-25,660,0.05,900,PE,NFO-OPT,NFO
35763970,139703,PATANJALI25NOV655CE,"PATANJALI",0,2025-11-25,655,0.05,900,CE,NFO-OPT,NFO
35764226,139704,PATANJALI25NOV655PE,"PATANJALI",0,2025-11-25,655,0.05,900,PE,NFO-OPT,NFO
35763458,139701,PATANJALI25NOV650CE,"PATANJALI",0,2025-11-25,650,0.05,900,CE,NFO-OPT,NFO
35763714,139702,PATANJALI25NOV650PE,"PATANJALI",0,2025-11-25,650,0.05,900,PE,NFO-OPT,NFO
35762946,139699,PATANJALI25NOV645CE,"PATANJALI",0,2025-11-25,645,0.05,900,CE,NFO-OPT,NFO
35763202,139700,PATANJALI25NOV645PE,"PATANJALI",0,2025-11-25,645,0.05,900,PE,NFO-OPT,NFO
28052994,109582,PATANJALI25NOV640CE,"PATANJALI",0,2025-11-25,640,0.05,900,CE,NFO-OPT,NFO
28053250,109583,PATANJALI25NOV640PE,"PATANJALI",0,2025-11-25,640,0.05,900,PE,NFO-OPT,NFO
35762434,139697,PATANJALI25NOV635CE,"PATANJALI",0,2025-11-25,635,0.05,900,CE,NFO-OPT,NFO
35762690,139698,PATANJALI25NOV635PE,"PATANJALI",0,2025-11-25,635,0.05,900,PE,NFO-OPT,NFO
35761922,139695,PATANJALI25NOV630CE,"PATANJALI",0,2025-11-25,630,0.05,900,CE,NFO-OPT,NFO
35762178,139696,PATANJALI25NOV630PE,"PATANJALI",0,2025-11-25,630,0.05,900,PE,NFO-OPT,NFO
35761410,139693,PATANJALI25NOV625CE,"PATANJALI",0,2025-11-25,625,0.05,900,CE,NFO-OPT,NFO
35761666,139694,PATANJALI25NOV625PE,"PATANJALI",0,2025-11-25,625,0.05,900,PE,NFO-OPT,NFO
11164162,43610,PATANJALI25NOV620CE,"PATANJALI",0,2025-11-25,620,0.05,900,CE,NFO-OPT,NFO
11164418,43611,PATANJALI25NOV620PE,"PATANJALI",0,2025-11-25,620,0.05,900,PE,NFO-OPT,NFO
35760898,139691,PATANJALI25NOV615CE,"PATANJALI",0,2025-11-25,615,0.05,900,CE,NFO-OPT,NFO
35754754,139667,PATANJALI25NOV535CE,"PATANJALI",0,2025-11-25,535,0.05,900,CE,NFO-OPT,NFO
35755010,139668,PATANJALI25NOV535PE,"PATANJALI",0,2025-11-25,535,0.05,900,PE,NFO-OPT,NFO
35754242,139665,PATANJALI25NOV530CE,"PATANJALI",0,2025-11-25,530,0.05,900,CE,NFO-OPT,NFO
35754498,139666,PATANJALI25NOV530PE,"PATANJALI",0,2025-11-25,530,0.05,900,PE,NFO-OPT,NFO
35753730,139663,PATANJALI25NOV525CE,"PATANJALI",0,2025-11-25,525,0.05,900,CE,NFO-OPT,NFO
35753986,139664,PATANJALI25NOV525PE,"PATANJALI",0,2025-11-25,525,0.05,900,PE,NFO-OPT,NFO
28045826,109554,PATANJALI25NOV520CE,"PATANJALI",0,2025-11-25,520,0.05,900,CE,NFO-OPT,NFO
28046082,109555,PATANJALI25NOV520PE,"PATANJALI",0,2025-11-25,520,0.05,900,PE,NFO-OPT,NFO
35753218,139661,PATANJALI25NOV515CE,"PATANJALI",0,2025-11-25,515,0.05,900,CE,NFO-OPT,NFO
35753474,139662,PATANJALI25NOV515PE,"PATANJALI",0,2025-11-25,515,0.05,900,PE,NFO-OPT,NFO
35752706,139659,PATANJALI25NOV510CE,"PATANJALI",0,2025-11-25,510,0.05,900,CE,NFO-OPT,NFO
35752962,139660,PATANJALI25NOV510PE,"PATANJALI",0,2025-11-25,510,0.05,900,PE,NFO-OPT,NFO
35752194,139657,PATANJALI25NOV505CE,"PATANJALI",0,2025-11-25,505,0.05,900,CE,NFO-OPT,NFO
35752450,139658,PATANJALI25NOV505PE,"PATANJALI",0,2025-11-25,505,0.05,900,PE,NFO-OPT,NFO
11161090,43598,PATANJALI25NOV500CE,"PATANJALI",0,2025-11-25,500,0.05,900,CE,NFO-OPT,NFO
11161346,43599,PATANJALI25NOV500PE,"PATANJALI",0,2025-11-25,500,0.05,900,PE,NFO-OPT,NFO
35751682,139655,PATANJALI25NOV495CE,"PATANJALI",0,2025-11-25,495,0.05,900,CE,NFO-OPT,NFO
35751938,139656,PATANJALI25NOV495PE,"PATANJALI",0,2025-11-25,495,0.05,900,PE,NFO-OPT,NFO
35751170,139653,PATANJALI25NOV490CE,"PATANJALI",0,2025-11-25,490,0.05,900,CE,NFO-OPT,NFO
35751426,139654,PATANJALI25NOV490PE,"PATANJALI",0,2025-11-25,490,0.05,900,PE,NFO-OPT,NFO
35750658,139651,PATANJALI25NOV485CE,"PATANJALI",0,2025-11-25,485,0.05,900,CE,NFO-OPT,NFO
35750914,139652,PATANJALI25NOV485PE,"PATANJALI",0,2025-11-25,485,0.05,900,PE,NFO-OPT,NFO
28038658,109526,PATANJALI25NOV480CE,"PATANJALI",0,2025-11-25,480,0.05,900,CE,NFO-OPT,NFO
28044546,109549,PATANJALI25NOV480PE,"PATANJALI",0,2025-11-25,480,0.05,900,PE,NFO-OPT,NFO
35787522,139795,PATANJALI25DEC580CE,"PATANJALI",0,2025-12-30,580,0.05,900,CE,NFO-OPT,NFO
35787778,139796,PATANJALI25DEC580PE,"PATANJALI",0,2025-12-30,580,0.05,900,PE,NFO-OPT,NFO
32425730,126663,PATANJALI25DEC575CE,"PATANJALI",0,2025-12-30,575,0.05,900,CE,NFO-OPT,NFO
32425986,126664,PATANJALI25DEC575PE,"PATANJALI",0,2025-12-30,575,0.05,900,PE,NFO-OPT,NFO
32426242,126665,PATANJALI25DEC585CE,"PATANJALI",0,2025-12-30,585,0.05,900,CE,NFO-OPT,NFO
32426498,126666,PATANJALI25DEC585PE,"PATANJALI",0,2025-12-30,585,0.05,900,PE,NFO-OPT,NFO
35787010,139793,PATANJALI25DEC570CE,"PATANJALI",0,2025-12-30,570,0.05,900,CE,NFO-OPT,NFO
35787266,139794,PATANJALI25DEC570PE,"PATANJALI",0,2025-12-30,570,0.05,900,PE,NFO-OPT,NFO
35788034,139797,PATANJALI25DEC590CE,"PATANJALI",0,2025-12-30,590,0.05,900,CE,NFO-OPT,NFO
35788290,139798,PATANJALI25DEC590PE,"PATANJALI",0,2025-12-30,590,0.05,900,PE,NFO-OPT,NFO
32425218,126661,PATANJALI25DEC565CE,"PATANJALI",0,2025-12-30,565,0.05,900,CE,NFO-OPT,NFO
32425474,126662,PATANJALI25DEC565PE,"PATANJALI",0,2025-12-30,565,0.05,900,PE,NFO-OPT,NFO
32426754,126667,PATANJALI25DEC595CE,"PATANJALI",0,2025-12-30,595,0.05,900,CE,NFO-OPT,NFO
32427010,126668,PATANJALI25DEC595PE,"PATANJALI",0,2025-12-30,595,0.05,900,PE,NFO-OPT,NFO
35786498,139791,PATANJALI25DEC560CE,"PATANJALI",0,2025-12-30,560,0.05,900,CE,NFO-OPT,NFO
35786754,139792,PATANJALI25DEC560PE,"PATANJALI",0,2025-12-30,560,0.05,900,PE,NFO-OPT,NFO
35788546,139799,PATANJALI25DEC600CE,"PATANJALI",0,2025-12-30,600,0.05,900,CE,NFO-OPT,NFO
35788802,139800,PATANJALI25DEC600PE,"PATANJALI",0,2025-12-30,600,0.05,900,PE,NFO-OPT,NFO
32424706,126659,PATANJALI25DEC555CE,"PATANJALI",0,2025-12-30,555,0.05,900,CE,NFO-OPT,NFO
32424962,126660,PATANJALI25DEC555PE,"PATANJALI",0,2025-12-30,555,0.05,900,PE,NFO-OPT,NFO
32427266,126669,PATANJALI25DEC605CE,"PATANJALI",0,2025-12-30,605,0.05,900,CE,NFO-OPT,NFO
32427522,126670,PATANJALI25DEC605PE,"PATANJALI",0,2025-12-30,605,0.05,900,PE,NFO-OPT,NFO
35785986,139789,PATANJALI25DEC550CE,"PATANJALI",0,2025-12-30,550,0.05,900,CE,NFO-OPT,NFO
35786242,139790,PATANJALI25DEC550PE,"PATANJALI",0,2025-12-30,550,0.05,900,PE,NFO-OPT,NFO
35789058,139801,PATANJALI25DEC610CE,"PATANJALI",0,2025-12-30,610,0.05,900,CE,NFO-OPT,NFO
35789314,139802,PATANJALI25DEC610PE,"PATANJALI",0,2025-12-30,610,0.05,900,PE,NFO-OPT,NFO
32424194,126657,PATANJALI25DEC545CE,"PATANJALI",0,2025-12-30,545,0.05,900,CE,NFO-OPT,NFO
32424450,126658,PATANJALI25DEC545PE,"PATANJALI",0,2025-12-30,545,0.05,900,PE,NFO-OPT,NFO
32429570,126678,PATANJALI25DEC615CE,"PATANJALI",0,2025-12-30,615,0.05,900,CE,NFO-OPT,NFO
32429826,126679,PATANJALI25DEC615PE,"PATANJALI",0,2025-12-30,615,0.05,900,PE,NFO-OPT,NFO
35789826,139804,PATANJALI25DEC620PE,"PATANJALI",0,2025-12-30,620,0.05,900,PE,NFO-OPT,NFO
35793666,139819,PATANJALI25DEC700CE,"PATANJALI",0,2025-12-30,700,0.05,900,CE,NFO-OPT,NFO
35793922,139820,PATANJALI25DEC700PE,"PATANJALI",0,2025-12-30,700,0.05,900,PE,NFO-OPT,NFO
35793154,139817,PATANJALI25DEC690CE,"PATANJALI",0,2025-12-30,690,0.05,900,CE,NFO-OPT,NFO
35793410,139818,PATANJALI25DEC690PE,"PATANJALI",0,2025-12-30,690,0.05,900,PE,NFO-OPT,NFO
35792642,139815,PATANJALI25DEC680CE,"PATANJALI",0,2025-12-30,680,0.05,900,CE,NFO-OPT,NFO
35792898,139816,PATANJALI25DEC680PE,"PATANJALI",0,2025-12-30,680,0.05,900,PE,NFO-OPT,NFO
35792130,139813,PATANJALI25DEC670CE,"PATANJALI",0,2025-12-30,670,0.05,900,CE,NFO-OPT,NFO
35792386,139814,PATANJALI25DEC670PE,"PATANJALI",0,2025-12-30,670,0.05,900,PE,NFO-OPT,NFO
32446466,126744,PATANJALI25DEC665CE,"PATANJALI",0,2025-12-30,665,0.05,900,CE,NFO-OPT,NFO
32446722,126745,PATANJALI25DEC665PE,"PATANJALI",0,2025-12-30,665,0.05,900,PE,NFO-OPT,NFO
35791618,139811,PATANJALI25DEC660CE,"PATANJALI",0,2025-12-30,660,0.05,900,CE,NFO-OPT,NFO
35791874,139812,PATANJALI25DEC660PE,"PATANJALI",0,2025-12-30,660,0.05,900,PE,NFO-OPT,NFO
32445954,126742,PATANJALI25DEC655CE,"PATANJALI",0,2025-12-30,655,0.05,900,CE,NFO-OPT,NFO
32446210,126743,PATANJALI25DEC655PE,"PATANJALI",0,2025-12-30,655,0.05,900,PE,NFO-OPT,NFO
35791106,139809,PATANJALI25DEC650CE,"PATANJALI",0,2025-12-30,650,0.05,900,CE,NFO-OPT,NFO
35791362,139810,PATANJALI25DEC650PE,"PATANJALI",0,2025-12-30,650,0.05,900,PE,NFO-OPT,NFO
32445442,126740,PATANJALI25DEC645CE,"PATANJALI",0,2025-12-30,645,0.05,900,CE,NFO-OPT,NFO
32445698,126741,PATANJALI25DEC645PE,"PATANJALI",0,2025-12-30,645,0.05,900,PE,NFO-OPT,NFO
35790594,139807,PATANJALI25DEC640CE,"PATANJALI",0,2025-12-30,640,0.05,900,CE,NFO-OPT,NFO
35790850,139808,PATANJALI25DEC640PE,"PATANJALI",0,2025-12-30,640,0.05,900,PE,NFO-OPT,NFO
32444930,126738,PATANJALI25DEC635CE,"PATANJALI",0,2025-12-30,635,0.05,900,CE,NFO-OPT,NFO
32445186,126739,PATANJALI25DEC635PE,"PATANJALI",0,2025-12-30,635,0.05,900,PE,NFO-OPT,NFO
35790082,139805,PATANJALI25DEC630CE,"PATANJALI",0,2025-12-30,630,0.05,900,CE,NFO-OPT,NFO
35790338,139806,PATANJALI25DEC630PE,"PATANJALI",0,2025-12-30,630,0.05,900,PE,NFO-OPT,NFO
32442114,126727,PATANJALI25DEC625CE,"PATANJALI",0,2025-12-30,625,0.05,900,CE,NFO-OPT,NFO
32442370,126728,PATANJALI25DEC625PE,"PATANJALI",0,2025-12-30,625,0.05,900,PE,NFO-OPT,NFO
35789570,139803,PATANJALI25DEC620CE,"PATANJALI",0,2025-12-30,620,0.05,900,CE,NFO-OPT,NFO
35785474,139787,PATANJALI25DEC540CE,"PATANJALI",0,2025-12-30,540,0.05,900,CE,NFO-OPT,NFO
35785730,139788,PATANJALI25DEC540PE,"PATANJALI",0,2025-12-30,540,0.05,900,PE,NFO-OPT,NFO
32423682,126655,PATANJALI25DEC535CE,"PATANJALI",0,2025-12-30,535,0.05,900,CE,NFO-OPT,NFO
32423938,126656,PATANJALI25DEC535PE,"PATANJALI",0,2025-12-30,535,0.05,900,PE,NFO-OPT,NFO
35784962,139785,PATANJALI25DEC530CE,"PATANJALI",0,2025-12-30,530,0.05,900,CE,NFO-OPT,NFO
35785218,139786,PATANJALI25DEC530PE,"PATANJALI",0,2025-12-30,530,0.05,900,PE,NFO-OPT,NFO
32419074,126637,PATANJALI25DEC525CE,"PATANJALI",0,2025-12-30,525,0.05,900,CE,NFO-OPT,NFO
32423426,126654,PATANJALI25DEC525PE,"PATANJALI",0,2025-12-30,525,0.05,900,PE,NFO-OPT,NFO
35784450,139783,PATANJALI25DEC520CE,"PATANJALI",0,2025-12-30,520,0.05,900,CE,NFO-OPT,NFO
